,Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Syllables,Source
50073,NONMANUFACTURER,50077,30,1.3136272003315047e-09,1.7541469230678015e-09,6.50362760650204e-07,23,0,0,0,0,0,0,0,6,10K_2018
50074,NONMANUFACTURING,50078,811,3.551172198229501e-08,3.455283557937569e-08,3.887742491158744e-06,164,0,0,0,0,0,0,0,6,10K_2018
50075,NONMARKET,50079,653,2.8593285393882422e-08,1.467516314988554e-08,1.2147426179772534e-06,412,0,0,0,0,0,0,0,0,10K_2014
50076,NONMARKETABLE,50080,15300,6.699498721690675e-07,6.306900447208524e-07,1.6476458996414535e-05,4367,0,0,0,0,0,0,0,5,10K_2008
50077,NONMARKETING,50081,3,1.3136272003315047e-10,6.781561876976673e-11,5.6384003807840006e-08,3,0,0,0,0,0,0,0,4,10K_2018
50078,NONMATERIAL,50082,2409,1.0548426418661985e-07,1.0008603703599385e-07,5.268083094725187e-06,1611,0,0,0,0,0,0,0,5,10K_2010
50079,NONMATURE,50083,9,3.9408816009945136e-10,2.68251032398787e-10,1.1561123617193167e-07,8,0,0,0,0,0,0,0,3,10K_2018
50080,NONMATURITY,50084,1531,6.703877479025112e-08,6.28120490902442e-08,3.671869121356367e-06,882,0,0,0,0,0,0,0,5,10K_2010
50081,NONMEASURED,50085,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,10K_2018
50082,NONMEDIA,50086,1,4.378757334438349e-11,1.0842329424940514e-10,1.1578902240767485e-07,1,0,0,0,0,0,0,0,4,10K_2018
50083,NONMEDICAL,50087,1110,4.860420641226568e-08,6.480310288646036e-08,5.235106890256294e-06,626,0,0,0,0,0,0,0,4,10K_2010
50084,NONMEMBER,50088,9051,3.96321326340015e-07,2.3125059922476605e-07,1.172559264885902e-05,3050,0,0,0,0,0,0,0,3,12of12inf
50085,NONMEMBERS,50089,2079,9.103436498297328e-08,4.3081819985832623e-08,3.6756117972836175e-06,484,0,0,0,0,0,0,0,3,12of12inf
50086,NONMEMORY,50090,33,1.444989920364655e-09,1.2124867367749276e-09,6.558090018115815e-07,6,0,0,0,0,0,0,0,4,10K_2018
50087,NONMENTHOL,50091,30,1.3136272003315047e-09,6.237813148677864e-10,2.033437572644196e-07,15,0,0,0,0,0,0,0,3,10K_2018
50088,NONMERCHANDISE,50092,4,1.7515029337753396e-10,7.476347246387496e-11,4.4453605226797617e-08,4,0,0,0,0,0,0,0,4,10K_2018
50089,NONMERGER,50093,86,3.76573130761698e-09,1.3413559818003122e-09,2.884491913708443e-07,43,0,0,0,0,0,0,0,3,10K_2018
50090,NONMETAL,50094,164,7.181162028478892e-09,1.3312846821207303e-08,1.512086205538887e-06,142,0,0,0,0,0,0,0,3,12of12inf
50091,NONMETALLIC,50095,1170,5.1231460812928686e-08,3.064521898047204e-08,2.1655546901049235e-06,508,0,0,0,0,0,0,0,4,12of12inf
50092,NONMETALS,50096,57,2.495891680629859e-09,1.1721004550360992e-09,2.0716405612390883e-07,42,0,0,0,0,0,0,0,3,12of12inf
50093,NONMIGRATORY,50097,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,12of12inf
50094,NONMILITANT,50098,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
50095,NONMILITARY,50099,127,5.5610218147367045e-09,1.0666145051219498e-08,1.6758858910890768e-06,114,0,0,0,0,0,0,0,5,12of12inf
50096,NONMOBILE,50100,27,1.182264480298354e-09,9.950131577176326e-10,3.6630461377119803e-07,27,0,0,0,0,0,0,0,3,10K_2018
50097,NONMONETARY,50101,103458,4.530174763063227e-06,5.332540909176849e-06,5.87605945584905e-05,24177,0,0,0,0,0,0,0,5,10K_2008
50098,NONMONEY,50102,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,10K_2018
50099,NONMORTGAGE,50103,2372,1.0386412397287764e-07,1.3418835027984466e-07,8.151702992489782e-06,986,0,0,0,0,0,0,0,3,10K_2010
50100,NONMOVIE,50104,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,10K_2018
50101,NONNARCOTIC,50105,26,1.1384769069539707e-09,3.4905106185385244e-10,1.398188864211436e-07,15,0,0,0,0,0,0,0,4,12of12inf
50102,NONNARCOTICS,50106,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
50103,NONNATIVE,50107,35,1.5325650670534222e-09,4.714202070821082e-10,9.677739293620397e-08,31,0,0,0,0,0,0,0,3,12of12inf
50104,NONNATIVES,50108,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
50105,NONNEGOTIABLE,50109,1721,7.535841372568398e-08,4.4969009759811136e-08,3.0595908257214687e-06,926,0,0,0,0,0,0,0,5,12of12inf
50106,NONNEW,50110,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,10K_2018
50107,NONNUCLEAR,50111,3083,1.349970886207343e-07,6.5303104742946e-08,6.254177263002388e-06,664,0,0,0,0,0,0,0,4,12of12inf
50108,NONNUMERICAL,50112,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,12of12inf
50109,NONNURSING,50113,9,3.9408816009945136e-10,7.849336087704062e-10,4.695023431590232e-07,7,0,0,0,0,0,0,0,3,10K_2018
50110,NONOBJECTION,50114,311,1.3617935310103266e-08,9.893572946175401e-09,1.1946918746911631e-06,217,0,0,0,0,0,0,0,0,10K_2014
50111,NONOBJECTIVE,50115,39,1.707715360430956e-09,1.0547882643052703e-09,2.458339951153432e-07,31,0,0,0,0,0,0,0,4,12of12inf
50112,NONOBLIGATORY,50116,2893,1.2667744968530146e-07,6.565187394006149e-08,4.825749001443691e-06,330,0,0,0,0,0,0,0,6,12of12inf
50113,NONOBSERVABLE,50117,191,8.363426508777247e-09,5.524346702853994e-09,9.194287212352926e-07,79,0,0,0,0,0,0,0,0,10K_2014
50114,NONOBSERVANCE,50118,951,4.16419822505087e-08,1.7600793023458323e-08,1.0748852439757337e-06,659,0,0,0,0,0,0,0,4,12of12inf
50115,NONOBSERVANCES,50119,1,4.378757334438349e-11,1.708100404408352e-11,1.8241400740476235e-08,1,0,0,0,0,0,0,0,5,12of12inf
50116,NONOBSERVANT,50120,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
50117,NONOCCUPATIONAL,50121,87,3.809518880961364e-09,2.1995560270801034e-09,4.539050697970549e-07,73,0,0,0,0,0,0,0,6,12of12inf
50118,NONOCCURRENCE,50122,2492,1.0911863277420365e-07,7.435308128045717e-08,3.047984622546339e-06,1713,0,0,0,0,0,0,0,4,12of12inf
50119,NONOCCURRENCES,50123,3,1.3136272003315047e-10,4.5491196326627246e-11,2.8989254403654385e-08,3,0,0,0,0,0,0,0,5,12of12inf
50120,NONOFFICE,50124,7,3.0651301341068443e-10,1.0652265229522679e-10,5.67145729772962e-08,6,0,0,0,0,0,0,0,3,10K_2018
50121,NONOFFICIAL,50125,13,5.692384534769854e-10,9.38726243169759e-10,4.1535688095069897e-07,13,0,0,0,0,0,0,0,4,12of12inf
50122,NONOILFIELD,50126,4,1.7515029337753396e-10,2.039623714007313e-10,1.253314547536432e-07,4,0,0,0,0,0,0,0,3,10K_2018
50123,NONONGOING,50127,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,10K_2018
50124,NONOPERATED,50128,2439,1.0679789138695133e-07,6.898218615005673e-08,4.415748935244251e-06,983,0,0,0,0,0,0,0,5,10K_2010
50125,NONOPERATING,50129,95482,4.180925078068425e-06,8.234050771126867e-06,0.000219010714314,18076,0,0,0,0,0,0,0,5,10K_2008
50126,NONOPERATIONAL,50130,760,3.3278555741731456e-08,4.047537970726042e-08,3.837008877032671e-06,529,0,0,0,0,0,0,0,6,12of12inf
50127,NONOPERATIVE,50131,3,1.3136272003315047e-10,2.175495970537594e-11,1.5269366068552858e-08,3,0,0,0,0,0,0,0,5,12of12inf
50128,NONOPERATOR,50132,128,5.604809388081087e-09,2.994499013112565e-09,6.05118476898732e-07,68,0,0,0,0,0,0,0,5,10K_2018
50129,NONORGANIC,50133,60,2.627254400663009e-09,3.01863446446579e-09,7.567742595387679e-07,43,0,0,0,0,0,0,0,4,10K_2018
50130,NONOVERLAPPING,50134,65,2.846192267384927e-09,1.5502360727078695e-09,2.974754335943361e-07,45,0,0,0,0,0,0,0,5,10K_2018
50131,NONOWNED,50135,353,1.5457013390567373e-08,8.749535779074772e-09,8.388468019232038e-07,302,0,0,0,0,0,0,0,2,10K_2018
50132,NONOWNER,50136,20361,8.915587808649922e-07,1.2001833405599083e-06,2.4754673279007382e-05,9118,0,0,0,0,0,0,0,3,10K_2008
50133,NONPAID,50137,52,2.276953813907941e-09,1.8412155790537039e-09,3.22750304347519e-07,46,0,0,0,0,0,0,0,2,10K_2018
50134,NONPAPER,50138,30,1.3136272003315047e-09,6.924992164524956e-10,2.210380537018172e-07,17,0,0,0,0,0,0,0,3,10K_2018
50135,NONPARALLEL,50139,1315,5.758065894786429e-08,3.4179277852244096e-08,1.568982926007307e-06,994,0,0,0,0,0,0,0,4,12of12inf
50136,NONPARALLELS,50140,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
50137,NONPAREIL,50141,194,8.494789228810398e-09,1.507040116728875e-08,3.22537064196841e-06,51,0,0,0,0,0,0,0,3,12of12inf
50138,NONPAREILS,50142,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
50139,NONPARTICIPANT,50143,537,2.3513926885933932e-08,6.594980672026163e-08,7.709757850572626e-06,235,0,0,0,0,0,0,0,5,12of12inf
50140,NONPARTICIPANTS,50144,36,1.5763526403978054e-09,1.4282566686109886e-09,4.215313245326186e-07,32,0,0,0,0,0,0,0,5,12of12inf
50141,NONPARTICIPATING,50145,4639,2.0313055274459507e-07,1.9520174511093557e-07,8.653551559139427e-06,2325,0,0,0,0,0,0,0,6,12of12inf
50142,NONPARTICIPATION,50146,500,2.1893786672191747e-08,1.2611470692972412e-08,1.9409080539240967e-06,271,0,0,0,0,0,0,0,6,10K_2010
50143,NONPARTISAN,50147,336,1.4712624643712853e-08,7.035839881547297e-09,6.443598425459814e-07,277,0,0,0,0,0,0,0,4,12of12inf
50144,NONPARTISANS,50148,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
50145,NONPARTNER,50149,6,2.627254400663009e-10,3.8955464947288525e-10,2.439117316457864e-07,4,0,0,0,0,0,0,0,3,10K_2018
50146,NONPASSENGER,50150,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,10K_2018
50147,NONPAY,50151,40,1.7515029337753394e-09,1.113285180115189e-09,2.443758640229172e-07,38,0,0,0,0,0,0,0,2,10K_2018
50148,NONPAYING,50152,947,4.146683195713116e-08,2.460588091747189e-08,1.8249159544417e-06,494,0,0,0,0,0,0,0,4,12of12inf
50149,NONPAYMENT,50153,116673,5.108827544809255e-06,2.830329754555252e-06,2.2691442263835777e-05,54779,2009,0,0,0,0,0,0,3,12of12inf
50150,NONPAYMENTS,50154,499,2.1849999098847362e-08,1.5435755309130042e-08,1.5641543860648225e-06,394,2009,0,0,0,0,0,0,3,12of12inf
50151,NONPAYROLL,50155,97,4.247394614405199e-09,4.511439539998402e-09,8.618910509648402e-07,68,0,0,0,0,0,0,0,3,10K_2018
50152,NONPEAK,50156,201,8.801302242221081e-09,4.458330708647121e-09,7.234461448240038e-07,144,0,0,0,0,0,0,0,2,10K_2018
50153,NONPENSION,50157,4438,1.9432925050237397e-07,1.696927510462587e-07,8.236247335237749e-06,1139,0,0,0,0,0,0,0,3,10K_2010
50154,NONPERFECTION,50158,1880,8.232063788744096e-08,2.0990521641628316e-08,8.082275320473532e-07,1360,0,0,0,0,0,0,0,4,10K_2010
50155,NONPERFORMANCE,50159,190655,8.348319795973435e-06,6.102512178340373e-06,3.233054900829321e-05,97826,2009,0,0,0,0,0,0,4,12of12inf
50156,NONPERFORMANCES,50160,40,1.7515029337753394e-09,4.995653332348981e-10,1.708323304289946e-07,24,2009,0,0,0,0,0,0,5,12of12inf
50157,NONPERFORMER,50161,1,4.378757334438349e-11,2.502052221763895e-11,2.6720289470690177e-08,1,0,0,0,0,0,0,0,4,10K_2018
50158,NONPERFORMERS,50162,133,5.8237472548030054e-09,1.1080258514334575e-08,1.5528647252923708e-06,109,0,0,0,0,0,0,0,4,10K_2018
50159,NONPERFORMING,50163,611883,2.6792871740681404e-05,3.067293446736012e-05,0.0001923163379795,61559,2009,0,0,0,0,0,0,4,12of12inf
50160,NONPERFORMS,50164,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,10K_2018
50161,NONPERISHABLE,50165,479,2.097424763195969e-08,2.7607825182015573e-08,3.0535761866593195e-06,285,0,0,0,0,0,0,0,5,12of12inf
50162,NONPERISHABLES,50166,57,2.495891680629859e-09,3.577534030126137e-09,7.79306549985845e-07,32,0,0,0,0,0,0,0,5,10K_2018
50163,NONPERSON,50167,2,8.757514668876698e-11,6.203787076601274e-11,6.153086344993746e-08,2,0,0,0,0,0,0,0,3,12of12inf
50164,NONPERSONAL,50168,1577,6.905300316409278e-08,3.1723804918889694e-08,1.5114047033126818e-06,1186,0,0,0,0,0,0,0,4,10K_2010
50165,NONPERSONNEL,50169,937,4.1028956223687335e-08,4.314287654379031e-08,3.782593071645636e-06,363,0,0,0,0,0,0,0,4,10K_2010
50166,NONPERSONS,50170,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
50167,NONPETROLEUM,50171,90,3.940881600994514e-09,9.288927581894841e-09,2.19693655886744e-06,41,0,0,0,0,0,0,0,5,10K_2018
50168,NONPHARMA,50172,1,4.378757334438349e-11,2.3127137936721957e-11,2.4698278274229597e-08,1,0,0,0,0,0,0,0,3,10K_2018
50169,NONPHYSICAL,50173,166,7.268737175167659e-09,2.180760734971058e-09,3.0667876900921426e-07,92,0,0,0,0,0,0,0,4,12of12inf
50170,NONPHYSICALLY,50174,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,12of12inf
50171,NONPHYSICIAN,50175,289,1.2654608696526828e-08,9.138750277943249e-09,1.6442499516976738e-06,146,0,0,0,0,0,0,0,4,10K_2018
50172,NONPLUS,50176,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
50173,NONPLUSED,50177,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
50174,NONPLUSES,50178,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
50175,NONPLUSING,50179,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
50176,NONPLUSSED,50180,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
50177,NONPLUSSES,50181,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
50178,NONPLUSSING,50182,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
50179,NONPOISONOUS,50183,4,1.7515029337753396e-10,1.8419712163652094e-10,1.3138117973116158e-07,3,0,0,0,0,0,0,0,4,12of12inf
50180,NONPOLITICAL,50184,42,1.8390780804641062e-09,1.6290402994213467e-09,4.714492377505981e-07,34,0,0,0,0,0,0,0,5,12of12inf
50181,NONPOLLUTING,50185,134,5.867534828147388e-09,4.2254781423103164e-09,4.912322696375305e-07,134,0,0,0,0,0,0,0,4,12of12inf
50182,NONPOROUS,50186,157,6.874649015068208e-09,8.093086088903601e-09,1.0473978279929155e-06,120,0,0,0,0,0,0,0,3,12of12inf
50183,NONPORTABLE,50187,12,5.254508801326019e-10,4.997343738751616e-10,1.997936680741002e-07,11,0,0,0,0,0,0,0,4,10K_2018
50184,NONPOWER,50188,314,1.3749298030136417e-08,5.793408469692745e-09,6.945772447798365e-07,134,0,0,0,0,0,0,0,3,10K_2018
50185,NONPRACTICING,50189,6,2.627254400663009e-10,9.539206747079516e-11,4.7659201796658824e-08,6,0,0,0,0,0,0,0,4,12of12inf
50186,NONPRECIOUS,50190,328,1.4362324056957785e-08,1.2658657182209237e-08,1.7766064495124404e-06,90,0,0,0,0,0,0,0,3,10K_2018
50187,NONPREJUDICIAL,50191,3,1.3136272003315047e-10,4.2247892048552336e-11,2.9285855193209643e-08,3,0,0,0,0,0,0,0,5,12of12inf
50188,NONPREMIUM,50192,46,2.01422837384164e-09,1.570832157265653e-09,3.6319891886987924e-07,40,0,0,0,0,0,0,0,4,10K_2018
50189,NONPRESCRIPTION,50193,1677,7.343176049853112e-08,8.950385657910083e-08,5.82011101474291e-06,951,0,0,0,0,0,0,0,4,12of12inf
50190,NONPREVAILING,50194,1251,5.4778254253823757e-08,3.2781942558322287e-08,1.829283946090144e-06,889,0,0,0,0,0,0,0,4,10K_2010
50191,NONPRICE,50195,189,8.275851362088481e-09,3.540272688636648e-09,3.206566096073556e-07,178,0,0,0,0,0,0,0,2,10K_2018
50192,NONPRIME,50196,4403,1.927966854353205e-07,8.05747092194228e-08,6.546592088974418e-06,575,0,0,0,0,0,0,0,2,10K_2010
50193,NONPRINCIPAL,50197,1343,5.880671100150703e-08,2.6809271475042245e-08,2.569177341684198e-06,804,0,0,0,0,0,0,0,4,10K_2010
50194,NONPRINT,50198,11,4.816633067882184e-10,5.375623588849037e-10,2.720021841805463e-07,7,0,0,0,0,0,0,0,2,10K_2018
50195,NONPRIVATE,50199,11,4.816633067882184e-10,4.320742476490508e-10,2.1927283469786297e-07,7,0,0,0,0,0,0,0,3,10K_2018
50196,NONPRODUCING,50200,5671,2.483193284359988e-07,3.944581298868464e-07,1.90232016043224e-05,2561,2009,0,0,0,0,0,0,4,10K_2008
50197,NONPRODUCT,50201,65,2.846192267384927e-09,3.547031208866146e-09,1.0426416491163052e-06,27,0,0,0,0,0,0,0,3,10K_2018
50198,NONPRODUCTION,50202,251,1.0990680909440256e-08,1.3508636491756249e-08,1.696739443501046e-06,180,0,0,0,0,0,0,0,4,10K_2012
50199,NONPRODUCTIVE,50203,6810,2.981933744752516e-07,4.827454648261972e-07,1.0621889517159278e-05,4577,2009,0,0,0,0,0,0,4,12of12inf
50200,NONPRODUCTS,50204,817,3.577444742236131e-08,2.5313717786420732e-08,3.724741878493073e-06,106,0,0,0,0,0,0,0,3,10K_2010
50201,NONPROFESSIONAL,50205,545,2.3864227472689003e-08,1.6635319705185354e-08,1.4264667650971835e-06,354,0,0,0,0,0,0,0,5,12of12inf
50202,NONPROFESSIONALS,50206,16,7.006011735101357e-10,5.145811458712348e-10,1.544931166562878e-07,14,0,0,0,0,0,0,0,5,12of12inf
50203,NONPROFIT,50207,39157,1.7145900094460244e-06,1.4471082638740235e-06,2.633640113479316e-05,19229,0,0,0,0,0,0,0,3,12of12inf
50204,NONPROFITABLE,50208,110,4.816633067882184e-09,1.1278490891857268e-08,2.0523979553630467e-06,95,0,0,0,0,0,0,0,5,12of12inf
50205,NONPROFITS,50209,2474,1.0833045645400477e-07,6.95495751412416e-08,3.852433714163289e-06,1245,0,0,0,0,0,0,0,3,12of12inf
50206,NONPROGRAM,50210,10,4.3787573344383485e-10,1.0805087279853552e-10,7.25669451217423e-08,3,0,0,0,0,0,0,0,3,10K_2018
50207,NONPROGRAMMING,50211,12,5.254508801326019e-10,3.606849118938321e-10,1.5781368567337341e-07,11,0,0,0,0,0,0,0,4,10K_2018
50208,NONPROJECT,50212,45,1.970440800497257e-09,2.398506200284892e-09,7.100796449397774e-07,16,0,0,0,0,0,0,0,3,10K_2018
50209,NONPROLIFERATION,50213,400,1.7515029337753396e-08,8.203325990948127e-09,8.712213795275173e-07,290,0,0,0,0,0,0,0,6,12of12inf
50210,NONPROLIFERATIONS,50214,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6,12of12inf
50211,NONPROMOTED,50215,6,2.627254400663009e-10,2.2886703493636407e-10,1.2177039374859065e-07,6,0,0,0,0,0,0,0,4,10K_2018
50212,NONPROMOTIONAL,50216,139,6.086472694869305e-09,2.392167885107622e-09,4.807497815345183e-07,111,0,0,0,0,0,0,0,5,10K_2018
50213,NONPROPERTY,50217,252,1.1034468482784641e-08,1.0808528186882278e-08,9.952617942945935e-07,239,0,0,0,0,0,0,0,4,10K_2018
50214,NONPROPORTIONAL,50218,402,1.7602604484442162e-08,8.335209431626765e-09,1.2133694634383245e-06,197,0,0,0,0,0,0,0,5,10K_2018
50215,NONPROPRIETARY,50219,2061,9.024618866277437e-08,8.056932690431575e-08,4.092042451807759e-06,1402,0,0,0,0,0,0,0,6,10K_2010
50216,NONPROVED,50220,6,2.627254400663009e-10,1.2975926898988158e-10,8.082197942622888e-08,3,0,0,0,0,0,0,0,2,10K_2018
50217,NONPROVISIONAL,50221,718,3.1439477661267343e-08,1.2732894223893062e-08,1.1215433358338543e-06,349,0,0,0,0,0,0,0,0,10K_2014
50218,NONPUBLIC,50222,71378,3.1254694101754046e-06,2.422277314749028e-06,2.2952113427498778e-05,36047,0,0,0,0,0,0,0,3,12of12inf
50219,NONPUNISHABLE,50223,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,12of12inf
50220,NONPURPOSE,50224,947,4.146683195713116e-08,9.6460005513809e-09,1.5327738967079043e-06,147,0,0,0,0,0,0,0,3,10K_2010
50221,NONQUALIFIED,50225,443252,1.940892946004467e-05,1.42452085837595e-05,7.423816469922952e-05,147299,0,0,0,0,0,0,0,4,10K_2008
50222,NONQUALIFYING,50226,10555,4.621778366499677e-07,2.738363636980822e-07,8.238534976155884e-06,4418,0,0,0,0,0,0,0,5,10K_2008
50223,NONQUANTIFIABLE,50227,626,2.7411020913584064e-08,2.132405480757229e-08,1.365094540947812e-06,621,0,0,0,0,0,0,0,6,10K_2010
50224,NONRACIAL,50228,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
50225,NONRADIOACTIVE,50229,183,8.013125922022179e-09,7.149885523142152e-09,1.346425170176296e-06,102,0,0,0,0,0,0,0,5,12of12inf
50226,NONRAIL,50230,134,5.867534828147388e-09,4.295655280075698e-09,7.899786052548287e-07,50,0,0,0,0,0,0,0,2,10K_2018
50227,NONRANDOM,50231,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
50228,NONRANDOMIZED,50232,59,2.583466827318626e-09,1.280210590678849e-09,2.639900324906597e-07,46,0,0,0,0,0,0,0,4,10K_2018
50229,NONRATE,50233,230,1.0071141869208204e-08,8.765185593293798e-09,9.084024487480792e-07,188,0,0,0,0,0,0,0,2,10K_2018
50230,NONRATED,50234,982,4.2999397024184595e-08,3.509073195330382e-08,2.322282943787505e-06,555,0,0,0,0,0,0,0,0,10K_2014
50231,NONRAW,50235,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,10K_2018
50232,NONREACTIVE,50236,124,5.429659094703553e-09,2.1397419967597252e-09,8.429095845426318e-07,16,0,0,0,0,0,0,0,3,12of12inf
50233,NONREAL,50237,154,6.743286295035057e-09,9.238422591739145e-09,1.2395841055891612e-06,136,0,0,0,0,0,0,0,2,10K_2018
50234,NONREALIZED,50238,13,5.692384534769854e-10,1.058443196032695e-09,5.170085589615467e-07,11,0,0,0,0,0,0,0,3,10K_2018
50235,NONRECIPROCAL,50239,892,3.905851542319008e-08,4.0424502947113615e-08,3.5203488639494192e-06,569,0,0,0,0,0,0,0,5,12of12inf
50236,NONRECIPROCALS,50240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,12of12inf
50237,NONRECIPROCATING,50241,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6,12of12inf
50238,NONRECOGNITION,50242,1314,5.7536871374519915e-08,7.083496672524309e-08,5.602378480164547e-06,857,0,0,0,0,0,0,0,5,12of12inf
50239,NONRECOGNITIONS,50243,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,12of12inf
50240,NONRECOGNIZED,50244,1434,6.279138017584593e-08,5.991069825153837e-08,2.5432198592151483e-06,1047,0,0,0,0,0,0,0,4,10K_2010
50241,NONRECOURSE,50245,131009,5.736566196274337e-06,4.010766290197356e-06,6.01263892536014e-05,24982,0,0,0,0,0,0,0,3,10K_2008
50242,NONRECOVERABLE,50246,4433,1.9411031263565201e-07,8.812467857735367e-08,5.644559376030949e-06,1133,2009,0,0,0,0,0,0,6,12of12inf
50243,NONRECOVERY,50247,450,1.9704408004972573e-08,1.0154541416355328e-08,1.4594077220884868e-06,216,0,0,0,0,0,0,0,5,10K_2010
50244,NONRECURRENCE,50248,1312,5.7449296227831146e-08,5.7084226436600674e-08,4.097966331675838e-06,592,0,0,0,0,0,0,0,4,10K_2010
50245,NONRECURRENT,50249,62,2.714829547351776e-09,4.920505066371996e-09,1.2072119271564718e-06,56,0,0,0,0,0,0,0,4,10K_2018
50246,NONRECURRING,50250,316200,1.384563069149406e-05,1.4903455313803238e-05,9.380559348567376e-05,120888,0,0,0,0,0,0,0,4,12of12inf
50247,NONREDEEMABLE,50251,18062,7.908911497462547e-07,6.991555559672733e-07,1.865233912893464e-05,5381,0,0,0,0,0,0,0,5,12of12inf
50248,NONREFILLABLE,50252,246,1.0771743042718341e-08,3.761523837290858e-09,5.610120487093471e-07,73,0,0,0,0,0,0,0,5,12of12inf
50249,NONREFINING,50253,1,4.378757334438349e-11,1.2545882479287718e-11,1.3398186040877198e-08,1,0,0,0,0,0,0,0,4,10K_2018
50250,NONREFRACTIVE,50254,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,10K_2018
50251,NONREFUNDABLE,50255,74702,3.2710193039721354e-06,2.828790353649235e-06,2.8779023403454308e-05,39951,0,0,0,0,0,0,0,5,12of12inf
50252,NONREGISTERED,50256,977,4.278045915746267e-08,4.197661646743553e-08,3.4976862705419155e-06,515,0,0,0,0,0,0,0,4,10K_2010
50253,NONREGISTRANT,50257,4820,2.1105610351992842e-07,6.168561403299183e-08,4.604735947115306e-06,253,0,0,0,0,0,0,0,4,10K_2010
50254,NONREGULATED,50258,66252,2.901014309212095e-06,1.978823370866075e-06,5.4414362926704265e-05,6671,0,0,0,0,0,0,0,5,10K_2008
50255,NONREIMBURSABLE,50259,617,2.701693275348461e-08,1.6222235097789874e-08,1.6194154427168554e-06,378,0,0,0,0,0,0,0,6,10K_2010
50256,NONREIMBURSED,50260,98,4.291182187749582e-09,2.8215072027789683e-09,6.809921880159065e-07,45,0,0,0,0,0,0,0,4,10K_2018
50257,NONRELATED,50261,1611,7.054178065780181e-08,9.450692205359263e-08,6.510983270622111e-06,955,0,0,0,0,0,0,0,4,10K_2010
50258,NONRELATIONSHIP,50262,106,4.641482774504651e-09,2.5708741940710638e-09,5.417440161101151e-07,50,0,0,0,0,0,0,0,5,10K_2018
50259,NONRELIGIOUS,50263,7,3.0651301341068443e-10,2.150012612518181e-10,1.3676650816334878e-07,5,0,0,0,0,0,0,0,4,12of12inf
50260,NONRENEW,50264,169,7.40009989520081e-09,2.570067640689895e-09,4.028252467640605e-07,93,0,0,0,0,0,0,0,3,10K_2018
50261,NONRENEWABLE,50265,3295,1.442800541697436e-07,7.319922389570544e-08,4.368569108595027e-06,1241,0,0,0,0,0,0,0,5,12of12inf
50262,NONRENEWAL,50266,19589,8.577547742431282e-07,4.756051682701342e-07,9.600793812279848e-06,11748,2009,0,0,0,0,0,0,4,10K_2008
50263,NONRENEWALS,50267,425,1.8609718671362985e-08,1.4858546064839722e-08,2.1491099596366483e-06,249,0,0,0,0,0,0,0,0,10K_2014
50264,NONRENEWED,50268,226,9.895991575830671e-09,5.801013601773124e-09,8.419975811337329e-07,181,0,0,0,0,0,0,0,3,10K_2018
50265,NONRENEWING,50269,215,9.41432826904245e-09,2.6225925358749436e-09,3.918034245685594e-07,103,0,0,0,0,0,0,0,4,10K_2018
